file,segment,fault_type,load_hp,rpm,sampling_frequency_hz,mean,std,rms,peak,peak_to_peak,mean_absolute,kurtosis,skewness,crest_factor
100.mat,220,Normal,3,1725.0,12000,0.012527822415865385,0.06426663022654,0.0654763017828457,0.22029784615384615,0.4282873846153846,0.05301479206730769,2.890941970532616,-0.18829529862800945,3.3645432035008813
100.mat,221,Normal,3,1725.0,12000,0.012391122295673077,0.06315998698110373,0.0643639951152779,0.20715507692307691,0.41201538461538456,0.0521533368389423,2.733388624125654,-0.09115130022709153,3.2184931428208543
100.mat,222,Normal,3,1725.0,12000,0.01284405603966346,0.06419556459063935,0.06546785691208293,0.23969907692307693,0.44685415384615385,0.052693974609375,2.831144659364943,-0.11377576748990782,3.6613246290461268
100.mat,223,Normal,3,1725.0,12000,0.013085624098557692,0.066514645170787,0.06778961262792739,0.2670276923076923,0.531552,0.05389499008413461,3.169976050037926,-0.1111700683079956,3.93906502716442
100.mat,224,Normal,3,1725.0,12000,0.012302908954326924,0.06615088640684927,0.06728522379505275,0.2670276923076923,0.531552,0.05322585216346154,3.2900492002863384,-0.13206013905189354,3.9685933589378344
100.mat,225,Normal,3,1725.0,12000,0.012096534555288462,0.06555896311290396,0.06666561177013522,0.24199384615384617,0.48169292307692313,0.05367995733173077,2.9136961645221984,-0.15204040969220345,3.62996513087208
100.mat,226,Normal,3,1725.0,12000,0.01223038251201923,0.06792984112170937,0.06902206582833481,0.22989415384615383,0.45791076923076923,0.055947732872596155,2.8462048580998776,-0.17250309650079707,3.3307341802536734
100.mat,227,Normal,3,1725.0,12000,0.013097083683894232,0.06589593979975207,0.06718488284663059,0.22801661538461537,0.44768861538461535,0.05424789438100962,2.9815843096135803,-0.2350561519242564,3.3938678721094284
100.mat,228,Normal,3,1725.0,12000,0.014116019080528844,0.061037604094071135,0.06264863213372199,0.19442953846153843,0.3790541538461538,0.05033360561899038,2.978493618261226,-0.1995720890790054,3.10349215680453
100.mat,229,Normal,3,1725.0,12000,0.013771467548076923,0.06360339896280705,0.0650772285676775,0.2574313846153846,0.45603323076923075,0.0521268524639423,2.933153180599409,-0.09374626018840376,3.9557828487989024
100.mat,230,Normal,3,1725.0,12000,0.014379793269230768,0.06792473915786496,0.06943017099309066,0.2751636923076923,0.532595076923077,0.05552856670673077,2.957915773369794,0.043163486128473726,3.9631717504350545
100.mat,231,Normal,3,1725.0,12000,0.014748333533653846,0.06623883841697371,0.06786086542956737,0.306456,0.5816196923076923,0.054063165865384614,3.2618171659817015,-0.07509753778208132,4.515945944103379
100.mat,232,Normal,3,1725.0,12000,0.013904347806490384,0.0621189903537881,0.06365610615249627,0.306456,0.5173661538461538,0.051053369441105764,3.2227590821216348,-0.2442231536554812,4.814243574148972
100.mat,233,Normal,3,1725.0,12000,0.01445175946514423,0.0632612799837524,0.06489100782713347,0.21633415384615384,0.43058215384615384,0.05223936012620192,2.9598975077392677,-0.1717974470716758,3.333807889414472
100.mat,234,Normal,3,1725.0,12000,0.01525224969951923,0.0653162814802803,0.06707345039065525,0.23510953846153848,0.4514436923076923,0.0539701649639423,3.0148696620976914,-0.20738875602603993,3.5052548674951454
100.mat,235,Normal,3,1725.0,12000,0.01564564453125,0.06522486442251808,0.06707510068374178,0.23510953846153848,0.458328,0.0537900712139423,3.022521138002966,-0.14309106025958798,3.5051686253901706
105.mat,0,Inner Race,0,1797.0,12000,0.015576323368887226,0.2855337397891611,0.28595828088669945,1.4827078642714573,2.6639361277445115,0.20419198273375125,5.458891915504828,0.12422774338998466,5.185049580218053
105.mat,1,Inner Race,0,1797.0,12000,0.015434113316336076,0.2863461278636243,0.28676177708396317,1.5645751696606787,2.745803433133733,0.20564136728496132,5.454058921571103,0.11428779081303068,5.456010161363224
105.mat,2,Inner Race,0,1797.0,12000,0.015021323456602419,0.29022648588895883,0.29061495706491414,1.5657122155688623,2.7380065469061874,0.20829644403575662,5.588467030503695,0.10268313994088889,5.387583045903353
105.mat,3,Inner Race,0,1797.0,12000,0.01498023878999813,0.29120040713123246,0.2915854671748936,1.5657122155688623,2.7758539321357283,0.20745666710524263,5.704262788553119,0.10859310898206463,5.369651069165751
105.mat,4,Inner Race,0,1797.0,12000,0.014861069462637226,0.2893619855711312,0.2897433520880865,1.5845546906187624,2.7946964071856284,0.20617126430732285,5.7558544442892625,0.14255823788142258,5.46882155949184
105.mat,5,Inner Race,0,1797.0,12000,0.014350604377183135,0.287241750948173,0.2876000057958321,1.5845546906187624,2.7428796007984033,0.20596330292539922,5.595735635830524,0.1476263973424778,5.509578090007555
105.mat,6,Inner Race,0,1797.0,12000,0.014211011687562376,0.28871369574200395,0.28906323004178597,1.511134011976048,2.723549820359281,0.20757940556387228,5.374917907396782,0.14934690877851867,5.2276936494399635
105.mat,7,Inner Race,0,1797.0,12000,0.01426918852724239,0.28967977095596253,0.29003099738187454,1.4927788423153694,2.705194650698603,0.20911131636141778,5.169983939672958,0.14911377979707757,5.146963103222636
105.mat,8,Inner Race,0,1797.0,12000,0.014402594722664048,0.29153673200118657,0.29189227608944535,1.4373884630738523,2.6052970459081837,0.21102254649879926,5.0194658427096,0.13980158737531595,4.924379919643332
105.mat,9,Inner Race,0,1797.0,12000,0.014147917378134357,0.2903974040375363,0.29074183709586515,1.4373884630738523,2.631773972055888,0.21057783274271769,4.978734188002171,0.12491084726852264,4.943865242895566
105.mat,10,Inner Race,0,1797.0,12000,0.014062139256642963,0.28926350977311577,0.2896051136405134,1.3126382834331338,2.50702379241517,0.20959699581306138,5.011516803153509,0.13200037433239004,4.532510724456719
105.mat,11,Inner Race,0,1797.0,12000,0.014622611836873127,0.293859124368006,0.29422271453996046,1.5044741716566867,2.7399557684630738,0.21185145740745073,5.167324304697764,0.1418435733312357,5.1133855318038455
105.mat,12,Inner Race,0,1797.0,12000,0.014481988064885855,0.29396199827461,0.2943185084358666,1.5044741716566867,2.7399557684630738,0.2125920124886945,5.114520040975312,0.13778636299257552,5.11172124258206
105.mat,13,Inner Race,0,1797.0,12000,0.014356949499438623,0.294238116381759,0.29458817208234106,1.4872560479041916,2.6684843113772456,0.21400336596338573,4.931380105641181,0.15093506553794636,5.048593897681965
105.mat,14,Inner Race,0,1797.0,12000,0.014568480012630988,0.29570993808324636,0.2960685868022405,1.4076628343313373,2.5588405988023952,0.21512835613928394,4.947759069381732,0.1290271976107401,4.754516004332428
105.mat,15,Inner Race,0,1797.0,12000,0.014745112353418164,0.2942817295220458,0.2946509030510537,1.6389704590818364,2.798757285429142,0.21347576904784182,5.220767348091788,0.1197914871563659,5.562414511921094
105.mat,16,Inner Race,0,1797.0,12000,0.014779574298668288,0.2929251860101686,0.2932978015866156,1.6389704590818364,2.798757285429142,0.2106462807490488,5.607592440940161,0.1616234896940812,5.588076181327332
105.mat,17,Inner Race,0,1797.0,12000,0.01450225279908932,0.29122721127178275,0.2915880723235919,1.6258132135728545,2.800868942115769,0.20760169280579466,5.8723081133498995,0.1543138274167672,5.575719200779231
105.mat,18,Inner Race,0,1797.0,12000,0.014590965539623878,0.2904614417965109,0.29082769030112376,1.6258132135728545,2.800868942115769,0.20720793831282747,5.748960351588257,0.1566749700028385,5.590297168366201
105.mat,19,Inner Race,0,1797.0,12000,0.014716559303268463,0.2922928528323262,0.29266309800619983,1.7026450299401197,2.997253013972056,0.20942472574382487,5.535881636857154,0.16964175425357822,5.8177646636681555
105.mat,20,Inner Race,0,1797.0,12000,0.01441223137708957,0.29085373062613895,0.291210585371496,1.7026450299401197,2.997253013972056,0.2078409039148266,5.620209990666131,0.17257970022109137,5.8467827595211315
105.mat,21,Inner Race,0,1797.0,12000,0.01416897525261976,0.29040518626305706,0.2907506355421949,1.6513155289421158,2.7536003193612775,0.20783479673465569,5.510447121541301,0.1686969822519916,5.679490694363316
105.mat,22,Inner Race,0,1797.0,12000,0.01399365159329778,0.29331351234535724,0.293647133153526,1.6638230339321358,2.7661078243512973,0.21034092174050334,5.404467357359303,0.15675066139410718,5.666062583564362
105.mat,23,Inner Race,0,1797.0,12000,0.013975686965911926,0.29166604817723807,0.2920006908990047,1.6638230339321358,2.765295648702595,0.2085224493590943,5.494474934677805,0.15396205290855283,5.698010606788626
105.mat,24,Inner Race,0,1797.0,12000,0.013914139280033683,0.29181218306598466,0.2921437205514435,1.5579153293413173,2.7011337724550897,0.20954337953000252,5.418358067036895,0.14282004690357442,5.332701748306051
105.mat,25,Inner Race,0,1797.0,12000,0.014021252875109158,0.29198454253544165,0.2923210026868047,1.5579153293413173,2.7011337724550897,0.20948702691297094,5.366394194416045,0.14876340881338745,5.329467657205875
105.mat,26,Inner Race,0,1797.0,12000,0.014038939903396334,0.2889108317860644,0.28925172524451226,1.5907272255489022,2.8106150499002,0.20650045718134044,5.483969046428568,0.14212523605952398,5.499456309912128
105.mat,27,Inner Race,0,1797.0,12000,0.013974576569517215,0.28763276871265503,0.2879720445244729,1.5907272255489022,2.8106150499002,0.2055196995657123,5.366721299420195,0.15625093735117798,5.523894613366599
105.mat,28,Inner Race,0,1797.0,12000,0.01383482525184007,0.289065462178337,0.28939634381609686,1.5332251896207585,2.7958334530938123,0.20642530713962698,5.379887606664675,0.1703183291900851,5.298011610661811
105.mat,29,Inner Race,0,1797.0,12000,0.013223155466410928,0.28995247734282026,0.29025383883374833,1.5332251896207585,2.7958334530938123,0.20656489982924775,5.486435674623191,0.10684189916458782,5.282359729612257
105.mat,30,Inner Race,0,1797.0,12000,0.013121990423449975,0.2893532798489782,0.2896506640628227,1.4541192814371258,2.6579260279441117,0.20715884292937561,5.319050547252977,0.11952527108234241,5.0202518476592894
105.mat,31,Inner Race,0,1797.0,12000,0.012996357002791293,0.2906570737030462,0.29094748630803124,1.401652734530938,2.5175820758483036,0.20908300125335266,5.202516727902987,0.16046017216091946,4.817545435147645
105.mat,32,Inner Race,0,1797.0,12000,0.012352604692957835,0.28980007378156925,0.2900632165692566,1.401652734530938,2.5700486227544905,0.20834851369526572,5.138628560812596,0.16187871432071357,4.832231922093004
105.mat,33,Inner Race,0,1797.0,12000,0.012331070934303268,0.2898925987577677,0.2901547416895318,1.4987889421157685,2.68554,0.20802875919060318,5.243038459637151,0.18046858679100333,5.16548147167447
105.mat,34,Inner Race,0,1797.0,12000,0.012225543619791666,0.29172817590253974,0.29198423336238993,1.4987889421157685,2.68554,0.20977870425165296,5.153279051384756,0.1740837359898528,5.133116007176932
105.mat,35,Inner Race,0,1797.0,12000,0.01231477190150948,0.29217784118298074,0.2924372487993506,1.4380382035928145,2.540160558882236,0.211054391081119,5.050279217017418,0.19277150522635064,4.917424881737595
105.mat,36,Inner Race,0,1797.0,12000,0.012370569320343687,0.2960144285360583,0.2962728014631762,1.5135705389221557,2.615692894211577,0.21449991143689184,4.988261787386916,0.1908340299004917,5.108705663993519
105.mat,37,Inner Race,0,1797.0,12000,0.01222998520537051,0.2954114471926509,0.29566449849547366,1.5135705389221557,2.5789825548902194,0.21328065653848555,4.972554674526208,0.1966486968269213,5.119216363899459
105.mat,38,Inner Race,0,1797.0,12000,0.012827775035865768,0.29150359200344367,0.29178570212277527,1.4848195209580837,2.561114690618762,0.20966790255426648,5.131989126280362,0.20015856837623447,5.08873296448677
105.mat,39,Inner Race,0,1797.0,12000,0.012415381746273078,0.29161713197754774,0.2918813001319478,1.4848195209580837,2.64801748502994,0.21009623796352608,5.224357716115618,0.19820572923533897,5.087066284434311
105.mat,40,Inner Race,0,1797.0,12000,0.012267540397720184,0.29286744416181687,0.2931242610178909,1.739030499001996,2.9608675449101796,0.21097932035343375,5.353380020731314,0.21049007481145895,5.932741605771942
105.mat,41,Inner Race,0,1797.0,12000,0.012550374222258607,0.2926011433422134,0.29287017768678536,1.739030499001996,2.9608675449101796,0.2109168208992172,5.402381763420903,0.20344006156059016,5.937888632900785
105.mat,42,Inner Race,0,1797.0,12000,0.01242430457444486,0.28970436448730125,0.28997065738993255,1.5996611576846307,2.715428063872255,0.20817925755910055,5.459071412583809,0.19748214452193377,5.516631138072418
105.mat,43,Inner Race,0,1797.0,12000,0.012527968009293913,0.29202605549984584,0.2922946579622025,1.6963100598802394,2.8547974051896206,0.20892584050648702,5.526608651550194,0.21272515533791095,5.803424775897185
105.mat,44,Inner Race,0,1797.0,12000,0.01248553500421033,0.2915026305370489,0.29176989597002734,1.6963100598802394,2.8547974051896206,0.20818076452563622,5.615890261887008,0.20953213203383736,5.81386251052609
105.mat,45,Inner Race,0,1797.0,12000,0.012518529639938873,0.2906517304540489,0.2909211955156914,1.5666868263473055,2.7178645908183636,0.20701595870758482,5.670238471972857,0.2012948742859786,5.3852618870556075
105.mat,46,Inner Race,0,1797.0,12000,0.012532409594872753,0.29375242001417473,0.2940196346410181,1.4970021556886228,2.6481799201596807,0.2098871265281936,5.439466174358514,0.20627186818569554,5.091504033451305
105.mat,47,Inner Race,0,1797.0,12000,0.01230382656561876,0.2910600272720056,0.29131996777381647,1.4474594411177644,2.5744343712574853,0.2074051526439309,5.481607910482373,0.2045634332835321,4.9686241975750365
105.mat,48,Inner Race,0,1797.0,12000,0.012452421397439496,0.2908473743847166,0.29111382307465733,1.5018752095808383,2.872015528942116,0.20714726308125936,5.582176076971316,0.17942483428305678,5.159065253990623
105.mat,49,Inner Race,0,1797.0,12000,0.012452857624594561,0.2897366942104635,0.29000418209920015,1.5018752095808383,2.872015528942116,0.20737707547795037,5.547251852341754,0.17143270576068143,5.178805349321135
105.mat,50,Inner Race,0,1797.0,12000,0.012414073064807882,0.2858467561783227,0.28611619532582894,1.462078602794411,2.5856423952095806,0.20427240715833955,5.567350829971972,0.1886482532882521,5.110086834229698
105.mat,51,Inner Race,0,1797.0,12000,0.012339121308164919,0.2886608187305399,0.28892442296358956,1.5481692215568863,2.7873868263473054,0.205247969705121,5.664507209353389,0.18768254638005313,5.358388209888326
105.mat,52,Inner Race,0,1797.0,12000,0.012196237086374127,0.2912561369669922,0.2915113814587732,1.5481692215568863,2.7873868263473054,0.20614949260658372,5.70857569842588,0.19865869933190272,5.310836282993757
105.mat,53,Inner Race,0,1797.0,12000,0.012384488932291667,0.2945630604010461,0.29482328964812865,1.608432654690619,2.7714681836327344,0.20855607850704838,5.750854032937446,0.19416475513613182,5.455582076335563
105.mat,54,Inner Race,0,1797.0,12000,0.012255088095293788,0.294774700856457,0.29502933998034353,1.608432654690619,2.7929096207584836,0.20905238603846993,5.778792309842191,0.16190817043158423,5.451771863767114
105.mat,55,Inner Race,0,1797.0,12000,0.012088726921157686,0.29000477715798756,0.29025662454632856,1.4723120159680638,2.6567889820359283,0.20814769057587948,5.366262449650121,0.16345036115692527,5.072449313669548
105.mat,56,Inner Race,0,1797.0,12000,0.011968486854416168,0.2915291408632887,0.29177471557705537,1.4373884630738523,2.6704335329341315,0.2095122884309506,5.252348096650247,0.18813819163160103,4.926364027914713
105.mat,57,Inner Race,0,1797.0,12000,0.011961784819033807,0.29266335754724154,0.29290770755799755,1.4373884630738523,2.690250618762475,0.20922798729689057,5.4937393761301205,0.18585302537145487,4.907308431920455
106.mat,0,Inner Race,1,1772.0,12000,0.005687846903848552,0.2934839933449474,0.29353910463871546,1.5808186826347306,2.767569740518962,0.20881765617203094,5.420329917902034,0.14479607353388918,5.385376795300864
106.mat,1,Inner Race,1,1772.0,12000,0.005737457828483658,0.2941867552645142,0.294242698117382,1.5808186826347306,2.7276106986027946,0.2095380258330994,5.374295940827109,0.15881380387570287,5.372499276104707
106.mat,2,Inner Race,1,1772.0,12000,0.005738766509948853,0.2943922142560909,0.29444814357652155,1.402464910179641,2.577845508982036,0.2096202348233221,5.366969047120883,0.16678382532380537,4.76302853583849
106.mat,3,Inner Race,1,1772.0,12000,0.0057583967319267725,0.2926073756243017,0.29266403161759297,1.402464910179641,2.577845508982036,0.20835418464828157,5.280755119124361,0.15793187932544003,4.792064478945469
106.mat,4,Inner Race,1,1772.0,12000,0.00606042455128805,0.290791274693433,0.29085442094555386,1.3444755688622754,2.531876367265469,0.20721349029480104,5.393520621466918,0.17322877003334075,4.622503465793813
106.mat,5,Inner Race,1,1772.0,12000,0.005952954043085703,0.29064206824386307,0.2907030262912814,1.4084750099800398,2.661499600798403,0.20773014187445424,5.407785936529444,0.15364436374119855,4.845064834546175
106.mat,6,Inner Race,1,1772.0,12000,0.005739718278287174,0.2901636045705547,0.29022036762310693,1.4107491017964071,2.6637736926147704,0.20738944846634857,5.309382921967643,0.1364195974108495,4.860958289559018
106.mat,7,Inner Race,1,1772.0,12000,0.00566936673527944,0.2895234609605089,0.28957896361049845,1.4107491017964071,2.7126666666666663,0.2053138003485217,5.479046463092309,0.1464024052422755,4.871725087371856
106.mat,8,Inner Race,1,1772.0,12000,0.005959497450411676,0.28930558427590347,0.28936695855450284,1.5411845109780438,2.843102075848303,0.2051532687554578,5.6125964278671265,0.15466776247611166,5.326055603158156
106.mat,9,Inner Race,1,1772.0,12000,0.006080808256533807,0.28947849175792806,0.28954235168537534,1.5411845109780438,2.7107174451097804,0.20509572642800336,5.636231243301417,0.13711306879547097,5.322829292526908
106.mat,10,Inner Race,1,1772.0,12000,0.005981427779207212,0.2892161919504885,0.289278037819361,1.469225748502994,2.6387586826347307,0.20462571149692804,5.541643047948927,0.09573765309336116,5.078939830960996
106.mat,11,Inner Race,1,1772.0,12000,0.006073749308024576,0.29060262837027456,0.2906660937336321,1.469225748502994,2.6072462674650696,0.20614394062461017,5.3461525979554,0.12597403471404772,5.054685703553026
106.mat,12,Inner Race,1,1772.0,12000,0.006146718213962699,0.2937781580081114,0.2938424548417753,1.4086374451097805,2.6368094610778448,0.20848251474589885,5.4074817450398465,0.12072192142669695,4.793852698611188
106.mat,13,Inner Race,1,1772.0,12000,0.006308994715646833,0.293152031198822,0.2932199120290387,1.4086374451097805,2.6368094610778448,0.2077142790688155,5.476714136841272,0.0948108758884378,4.804030651814252
106.mat,14,Inner Race,1,1772.0,12000,0.006180228390874502,0.29222375744086426,0.2922891028345403,1.4091247504990019,2.6126066267465067,0.2066327133233533,5.562160650734355,0.10679065149847079,4.8209965299208655
106.mat,15,Inner Race,1,1772.0,12000,0.006023226272065243,0.29288049966049134,0.2929424283645228,1.4737739321357284,2.6772558083832334,0.20716241206064434,5.5475243122566305,0.15217475824561807,5.030933690157844
106.mat,16,Inner Race,1,1772.0,12000,0.005960369904721806,0.29170008006710046,0.29176096846657523,1.5767578043912174,2.735082714570858,0.20640492343438122,5.643942250708355,0.17743055257371285,5.404279443814138
106.mat,17,Inner Race,1,1772.0,12000,0.006077873637490645,0.29023242489858914,0.2902960575179561,1.5767578043912174,2.8547974051896206,0.20494280898164607,5.791979167526437,0.1282463664497784,5.431550872142616
106.mat,18,Inner Race,1,1772.0,12000,0.006012320593188623,0.29524121775356305,0.2953024291459894,1.4809210778443114,2.7589606786427145,0.20734836379974425,5.72899163610025,0.12070381734027404,5.014930226368659
106.mat,19,Inner Race,1,1772.0,12000,0.006059869353090694,0.2947173337949145,0.29477962761317067,1.4809210778443114,2.7167275449101798,0.20707691153825164,5.863588966300855,0.1422719291789801,5.023824372923335
106.mat,20,Inner Race,1,1772.0,12000,0.006153459906359157,0.2908340726305639,0.29089916272086325,1.5047990419161676,2.7709808782435132,0.2047734735314527,6.074459772135592,0.14621355794176627,5.172923248872052
106.mat,21,Inner Race,1,1772.0,12000,0.0060918329064527195,0.28953740622570456,0.2896014848581906,1.5047990419161676,2.7709808782435132,0.20511412728254427,5.915338203366006,0.137381346023323,5.196102646549011
106.mat,22,Inner Race,1,1772.0,12000,0.006158575661177645,0.2865765677493183,0.28664273449217936,1.478646986027944,2.725336606786427,0.20399845650495882,5.672332237175072,0.16002580921997436,5.158501535535298
106.mat,23,Inner Race,1,1772.0,12000,0.005966159828779941,0.2906889345155031,0.2907501534184651,1.478646986027944,2.7761788023952096,0.2053138003485217,5.884572355553685,0.1537707244481892,5.085627534991483
106.mat,24,Inner Race,1,1772.0,12000,0.005871855449257736,0.29536019859863494,0.29541856001721023,1.5788694610778442,2.892482355289421,0.20901491016014845,5.780079543307608,0.11060040641470366,5.344516813655391
106.mat,25,Inner Race,1,1772.0,12000,0.006266561710563249,0.29324642612302043,0.293313375469985,1.5788694610778442,2.892482355289421,0.20867818245345246,5.527062300897835,0.1094422613864268,5.382875767421017
106.mat,26,Inner Race,1,1772.0,12000,0.006431574546220059,0.2920182888675101,0.2920891065826525,1.5579153293413173,2.855609580838323,0.20654031248050775,5.738617163701702,0.10446351427751722,5.3336988413173625
106.mat,27,Inner Race,1,1772.0,12000,0.006416861793990144,0.29415160348446,0.29422158647482366,1.5579153293413173,2.855609580838323,0.20789749447394273,5.710038134755895,0.1090416193389099,5.295040884006065
106.mat,28,Inner Race,1,1772.0,12000,0.006366457729073104,0.29324756810512737,0.29331666843803367,1.455093892215569,2.7523008383233534,0.2075562458676397,5.548915312302525,0.12671718626174241,4.96082919516377
106.mat,29,Inner Race,1,1772.0,12000,0.006216990442942241,0.2944425849310463,0.29450821175485764,1.4719871457085827,2.798919720558882,0.20739162960212387,5.703389720130778,0.11401174296102883,4.998119193137587
106.mat,30,Inner Race,1,1772.0,12000,0.006506129732722056,0.2955799746647727,0.29565157051320845,1.5127583632734531,2.843589381237525,0.20828450727451348,5.762007017313624,0.1186642860948208,5.116693142023643
106.mat,31,Inner Race,1,1772.0,12000,0.006312206933788673,0.29796021868823086,0.29802707238959575,1.5143827145708584,2.8452137325349303,0.21034207179391218,5.60709591080215,0.12858251079173047,5.081359563842517
106.mat,32,Inner Race,1,1772.0,12000,0.005852264884293912,0.2985004149855499,0.2985577779104431,1.5143827145708584,2.7151031936127747,0.2118767189254304,5.305354680262644,0.14040719880568475,5.072327122641971
106.mat,33,Inner Race,1,1772.0,12000,0.00596033024770771,0.2964261894419975,0.2964861064599229,1.4869311776447105,2.746940479041916,0.21049375987283248,5.413993590276557,0.12257957615341429,5.015179953620202
106.mat,34,Inner Race,1,1772.0,12000,0.00591726273039858,0.29268603223684625,0.2927458410716859,1.494890499001996,2.7548998003992016,0.2051337971615363,5.873923096837636,0.12387230679968576,5.10644487221233
106.mat,35,Inner Race,1,1772.0,12000,0.005743723636710955,0.2911583366306973,0.29121498476343793,1.494890499001996,2.739306027944112,0.20482478970769397,5.765322046738875,0.16327017851672404,5.1332883856108475
106.mat,36,Inner Race,1,1772.0,12000,0.00574638065665544,0.2928960434247048,0.29295240764413893,1.4559060678642715,2.700321596806387,0.20833534756658556,5.393857335495274,0.13738908156084698,4.969769934892698
106.mat,37,Inner Race,1,1772.0,12000,0.005652274562203718,0.29388795869006307,0.2939423080652711,1.4822205588822355,2.631936407185629,0.20943428308422218,5.31019951386427,0.1362395137978329,5.042556032978765
106.mat,38,Inner Race,1,1772.0,12000,0.005381258527866145,0.292961701039552,0.29301111961721105,1.4822205588822355,2.6322612774451097,0.20823457909376558,5.367259155862405,0.14591541568080826,5.058581260733738
106.mat,39,Inner Race,1,1772.0,12000,0.005463546832117017,0.29024968380733973,0.2903011010903118,1.3477242714570858,2.5667999201596805,0.20648590305716694,5.297342276262573,0.1267842930547173,4.6425048558042254
106.mat,40,Inner Race,1,1772.0,12000,0.005642439622707711,0.291639344886019,0.2916939228205522,1.331480758483034,2.5505564071856286,0.20825409034470121,5.118341631606034,0.09914632352163474,4.564650321159246
106.mat,41,Inner Race,1,1772.0,12000,0.00571794657754803,0.2919032691542893,0.29195926677539313,1.438525508982036,2.666372654690619,0.2078047763749844,5.356104779744941,0.11337815747901724,4.927144546121587
106.mat,42,Inner Race,1,1772.0,12000,0.005638910148453094,0.29154385257650034,0.29159838011005906,1.480758642714571,2.80135624750499,0.20691181938856662,5.640631160849145,0.12657631056555088,5.0780756812012555
106.mat,43,Inner Race,1,1772.0,12000,0.005633754736620509,0.29002704632854504,0.29008175881032644,1.480758642714571,2.80135624750499,0.20720091902133234,5.339259788887828,0.09473865918584544,5.104625153913188
106.mat,44,Inner Race,1,1772.0,12000,0.005573238133108782,0.29231721826907736,0.2923703423397451,1.3448004391217565,2.5148206786427147,0.2099429636040419,5.023965012195324,0.11037159048453998,4.5996472431497475
106.mat,45,Inner Race,1,1772.0,12000,0.005405607934521581,0.2957324199603041,0.29578181961154987,1.3977542914171657,2.5486071856287422,0.21196812834292353,5.061523523043656,0.129813506371592,4.7256261160771675
106.mat,46,Inner Race,1,1772.0,12000,0.00538911061665731,0.2925838371682134,0.2926334640558291,1.476372894211577,2.7698438323353294,0.20781492857059317,5.538395813288824,0.11684230724463544,5.045126670577608
106.mat,47,Inner Race,1,1772.0,12000,0.005422224223428144,0.29198810936942704,0.29203845042846943,1.476372894211577,2.7698438323353294,0.2058640017621008,5.79582510408465,0.11599959368759226,5.055405861952391
106.mat,48,Inner Race,1,1772.0,12000,0.0053623024751278696,0.29129915785941746,0.2913485089329283,1.5069106986027945,2.775041756487026,0.2048535806999283,5.82845239303581,0.12465850935284874,5.172192931832379
106.mat,49,Inner Race,1,1772.0,12000,0.005276841609749252,0.29308295098439147,0.29313045084926537,1.5069106986027945,2.909862914171657,0.20676485049432386,5.841028346339212,0.1189722417628239,5.140751137375638
106.mat,50,Inner Race,1,1772.0,12000,0.005274541502931636,0.2940246521739033,0.29407195866666885,1.499601117764471,2.9025533333333335,0.21000276638129992,5.448667255668649,0.11905851485647438,5.099435949499258
106.mat,51,Inner Race,1,1772.0,12000,0.005169053845434132,0.2931575061674754,0.29320307389246514,1.4102617964071855,2.6498042714570857,0.2091735382165357,5.286486441211324,0.1570833151839706,4.809846560218573
106.mat,52,Inner Race,1,1772.0,12000,0.005181030263691367,0.29575841156802685,0.29580378815666925,1.386871137724551,2.7423922954091817,0.21055201602654067,5.394206597361377,0.13231762619826906,4.688483357048862
106.mat,53,Inner Race,1,1772.0,12000,0.005023116033557883,0.2982219218484529,0.29826422240300854,1.5419966866267465,2.897517844311377,0.2118951197799713,5.535959907272309,0.11298052071450489,5.1699016201253665
106.mat,54,Inner Race,1,1772.0,12000,0.005132093508295908,0.29643382386492556,0.2964782459388203,1.5419966866267465,2.707143872255489,0.21075291845995509,5.363857497387234,0.13361658795792472,5.201044959450229
106.mat,55,Inner Race,1,1772.0,12000,0.005340530774388723,0.29444086984122975,0.29448929878997676,1.426342874251497,2.7190016367265466,0.2088404192981225,5.501759438838361,0.11552155720636088,4.84344551775626
106.mat,56,Inner Race,1,1772.0,12000,0.005298454682432011,0.29404825712201516,0.29409598966751743,1.5361490219560878,2.8288077844311377,0.20769127800063936,5.744509526158015,0.11145106595973363,5.223291292386343
106.mat,57,Inner Race,1,1772.0,12000,0.005623562883997629,0.29346926110502475,0.2935231365208532,1.5361490219560878,2.7817015968063874,0.20686093943948042,5.6627628001296255,0.13810877203910904,5.2334853060108015
107.mat,0,Inner Race,2,1748.0,12000,0.0043941557899825345,0.3011823976397943,0.3012144506048171,1.4511954491017964,2.682616167664671,0.21627904406031687,5.513405191975356,0.08462440524768865,4.817814836532244
107.mat,1,Inner Race,2,1748.0,12000,0.004227873929874625,0.3010761673374737,0.3011058509172304,1.5281897005988025,2.748402395209581,0.2166064920257142,5.5634248976463025,0.08998776500132512,5.0752574084615825
107.mat,2,Inner Race,2,1748.0,12000,0.004334075413625874,0.29924082735143304,0.2992722121475049,1.5281897005988025,2.7677321756487028,0.21518732611924588,5.57717271240108,0.0876280832778079,5.106353475429221
107.mat,3,Inner Race,2,1748.0,12000,0.004431750639346307,0.29569728206874646,0.2957304905426107,1.4113988423153694,2.6509413173652696,0.21214186572168162,5.398731594083929,0.06576256005609653,4.772584794099904
107.mat,4,Inner Race,2,1748.0,12000,0.004390824600798402,0.29491517559035035,0.2949478600264158,1.4526573652694612,2.6174796806387226,0.21105074263582208,5.449733659530825,0.07773509659469668,4.925132751054236
