file,segment,peak_frequency,peak_amplitude,spectral_energy,spectral_centroid,spectral_bandwidth
105.mat,44,3585.9375,0.04823487910280501,0.04264278607092352,2733.7603143114384,1178.0248870611172
105.mat,45,3585.9375,0.0451356876653629,0.042395928092634476,2731.874054550922,1166.7908519109096
105.mat,46,3585.9375,0.04228423834285044,0.043302304480444004,2733.591304325595,1166.006102791114
105.mat,47,3585.9375,0.04422893205739501,0.042509353927544506,2714.5796067143665,1169.9762099997483
105.mat,48,2616.2109375,0.03834645509120194,0.042451161930925393,2723.50318282268,1167.2748807035553
105.mat,49,3606.4453125,0.04051025267457644,0.04212875248173438,2726.5517030267047,1154.7817162529598
105.mat,50,3606.4453125,0.03784716209505415,0.04100829381955892,2706.8248356183617,1154.171124057646
105.mat,51,2616.2109375,0.04111668102824919,0.041814788542992795,2714.5838703812506,1158.0428618949788
105.mat,52,2616.2109375,0.045893159712322794,0.04256381912938276,2713.326129958391,1172.560436940994
105.mat,53,3585.9375,0.047914029649993486,0.04353707483243928,2708.023551198024,1171.0767241340043
105.mat,54,2616.2109375,0.043540926661029725,0.04359625277458617,2727.381691413327,1165.7685174983928
105.mat,55,2616.2109375,0.04096550584304207,0.04219752618678111,2718.934248561941,1167.0037185714395
105.mat,56,3606.4453125,0.038581935689660826,0.042637864830217365,2709.5293013391206,1152.4039231126662
105.mat,57,3606.4453125,0.0410162897005681,0.042969005385580725,2720.77544607294,1152.342345497857
106.mat,0,3539.0625,0.0636232507208621,0.04309877892948551,2726.463419061764,1161.952346136167
106.mat,1,3539.0625,0.06300637926564609,0.04330584255860251,2720.6684522100422,1163.3409387632535
106.mat,2,3539.0625,0.0582226491437018,0.04336632150617924,2720.421582557747,1156.3334295834773
106.mat,3,3539.0625,0.05669547991327127,0.04284269902528105,2735.475476810239,1155.758650246053
106.mat,4,3539.0625,0.059489130546046744,0.04231651300368189,2697.753031878888,1171.7913602008837
106.mat,5,3539.0625,0.06495919109291415,0.0422718437648696,2686.6980292393678,1168.8584978063507
106.mat,6,3539.0625,0.06922542914325107,0.04213040469611002,2672.64418442947,1182.3155428793139
106.mat,7,3539.0625,0.06711118770315538,0.041944060255062775,2691.629925100145,1180.8920441080775
106.mat,8,3539.0625,0.06369630747860529,0.04188437616705339,2705.91044371651,1161.6766305899816
106.mat,9,3539.0625,0.062041422939861174,0.04193587540991635,2701.530329712259,1171.3173622011295
106.mat,10,3539.0625,0.06450608089174832,0.04185878078888114,2699.181868028806,1174.3159676198427
106.mat,11,3539.0625,0.061492685467918834,0.0422618345039502,2712.149165258071,1156.710704764632
106.mat,12,3539.0625,0.05328499844259946,0.04319058588476443,2740.0880620339276,1155.438882186813
106.mat,13,3539.0625,0.052397548928570827,0.04300886044148837,2727.7236049266535,1150.903303634329
106.mat,14,3539.0625,0.05782771593294667,0.04273555799485172,2720.2763875857304,1155.3564687534638
106.mat,15,3539.0625,0.053866950832466155,0.042925773108503706,2733.5083976041924,1146.7765901210828
106.mat,16,3539.0625,0.05488248157619912,0.04257999653703877,2729.8087437853865,1159.0030694299128
106.mat,17,3539.0625,0.063418520831519,0.04215437454712984,2710.648511634661,1173.3355760208108
106.mat,18,3539.0625,0.06697704667001725,0.04361983804231881,2727.9652820047772,1163.2479999194093
106.mat,19,3539.0625,0.061419471600167155,0.043465875570293175,2733.230793616479,1153.4439673534782
106.mat,20,3539.0625,0.05745017021582101,0.042330095794196235,2733.9915797994468,1159.4953680301053
106.mat,21,3539.0625,0.05789741416615461,0.04195307326713913,2733.0177272068227,1167.4318358936498
106.mat,22,3539.0625,0.06050006610388486,0.0411009963280098,2727.09151571154,1169.2254901615936
106.mat,23,3539.0625,0.057710638162285326,0.04228562749723098,2738.1911528583964,1169.2327212256996
106.mat,24,3539.0625,0.05065782483930341,0.04365330287830683,2719.8656917851354,1155.9933754167507
106.mat,25,3539.0625,0.053497954059745084,0.04303600324278095,2723.5707941417913,1148.0167369892565
106.mat,26,3539.0625,0.06178870675500391,0.042678715521788486,2736.8004143056696,1177.3004162731647
106.mat,27,3539.0625,0.05822057560977084,0.043303759625335496,2726.7854845089128,1162.9268597413973
106.mat,28,3539.0625,0.04894219655962374,0.04303761062552483,2735.865293959688,1167.7404767971504
106.mat,29,3539.0625,0.04803905243489516,0.04338687125859128,2726.791415960199,1160.6153863509387
106.mat,30,2841.796875,0.04625212264028663,0.043726090712961685,2709.050978413612,1156.6853087818563
106.mat,31,3539.0625,0.04802842624781551,0.04442999461365624,2740.4853079360078,1158.432685151539
106.mat,32,3539.0625,0.05366451876696108,0.04458549859922269,2712.576641129103,1161.2244523291379
106.mat,33,3539.0625,0.05236231134781778,0.04396977268086906,2738.4321185635013,1154.6520852643298
106.mat,34,3539.0625,0.05663674432893152,0.04286757073184144,2727.3224413103367,1155.2847253571197
106.mat,35,3539.0625,0.05975000161477029,0.04241957902021834,2708.552672042048,1164.1592475555371
106.mat,36,3539.0625,0.06463453336934386,0.04292706756714393,2695.5681072758002,1169.7886616987932
106.mat,37,3539.0625,0.06071364389142286,0.043217018700290516,2741.2935803362943,1161.1935111593539
106.mat,38,3539.0625,0.05736669025356318,0.04294223848277136,2731.393973479499,1158.740461529104
106.mat,39,3539.0625,0.05820948857109076,0.042152292766392596,2720.1835907322215,1167.1398413843501
106.mat,40,3539.0625,0.06140452712601251,0.04255859145331027,2714.6543817855286,1162.1611690710847
106.mat,41,3539.0625,0.06475654039616384,0.04263645519395967,2713.6057514853883,1164.1856005703257
106.mat,42,3539.0625,0.06719470399488407,0.04253070849351421,2713.6330186682108,1168.3659291768377
106.mat,43,3539.0625,0.059928330089981614,0.04208958549611015,2720.789742815489,1163.1945003896562
106.mat,44,3539.0625,0.058381489967815434,0.042755739668508944,2712.8906215394427,1158.6783926086632
106.mat,45,3539.0625,0.05701626184736837,0.0437580548848403,2728.7276135351103,1164.7213534858436
106.mat,46,3539.0625,0.04825302506742618,0.04283169439448717,2725.092915684035,1155.5041456972517
106.mat,47,3539.0625,0.05616596117116912,0.04265792949094413,2723.0808317911687,1160.550622206387
106.mat,48,3539.0625,0.06542434565353177,0.042456354118708864,2692.1483499158503,1166.02229306007
106.mat,49,3539.0625,0.06427950195220103,0.04297665320328043,2704.1412414895503,1160.528850715704
106.mat,50,3539.0625,0.05983425271703716,0.04325306952291456,2720.4020997573375,1165.1503768562625
106.mat,51,3539.0625,0.05568822212785533,0.04299738254192379,2729.371075782329,1166.5934507750192
106.mat,52,3539.0625,0.044361644537310986,0.043763370356285275,2756.834151833548,1159.9215020637353
106.mat,53,2841.796875,0.04346496249808402,0.044493389342277076,2736.3596816482614,1142.964222292579
106.mat,54,3539.0625,0.05324472149312438,0.043962852482206494,2748.708141442775,1159.144804633718
106.mat,55,3539.0625,0.057605080459080686,0.0433762352654854,2730.9562014893063,1157.5322007643108
106.mat,56,3539.0625,0.06177679531260656,0.043260262384012926,2717.8626112740294,1158.0940032285546
106.mat,57,3539.0625,0.06758463165263758,0.0430937477955937,2748.26275121085,1204.9737736181348
107.mat,0,2862.3046875,0.06432192215185863,0.0453747332625035,2720.436675874778,1165.2641116056
107.mat,1,2862.3046875,0.0610391068089886,0.04534131128794245,2740.0696110002336,1156.4028973075433
107.mat,2,2862.3046875,0.05849339305135799,0.04479132252245571,2720.8699338439046,1140.2735936479594
107.mat,3,2862.3046875,0.062254026078708884,0.04373808423341347,2720.0120597865307,1148.6227026779122
107.mat,4,2862.3046875,0.06253167731685376,0.04350676031359776,2716.9305115637007,1147.4124469433093
107.mat,5,2862.3046875,0.05833564522189645,0.04390216884774076,2707.8256170393397,1148.4979716630069
107.mat,6,2862.3046875,0.059621784794753205,0.043772747550197735,2720.323260341609,1164.509776845219
107.mat,7,2862.3046875,0.05800646766995568,0.04405951278807585,2730.449342232382,1161.6276915449396
107.mat,8,2862.3046875,0.0610707546701639,0.04406846105284941,2705.731451678678,1158.319481026811
107.mat,9,2862.3046875,0.06306038157358014,0.043078696554647675,2710.9438485051305,1196.6053577788052
107.mat,10,2862.3046875,0.0644508900765239,0.04282052776465156,2679.441077175104,1168.1307819126673
107.mat,11,2862.3046875,0.06210500207046898,0.044404436204904564,2738.644486297579,1149.1776507179547
107.mat,12,2862.3046875,0.05638493327224352,0.04631007600296199,2751.0835667993083,1132.9794356279983
107.mat,13,2862.3046875,0.05456846310324858,0.047240277750767404,2753.07392385537,1134.1150728010869
107.mat,14,2862.3046875,0.056152166849481586,0.04579962888432014,2734.630835870554,1137.7932329779012
107.mat,15,2862.3046875,0.05960055364262623,0.043977695852765376,2712.950071172042,1168.8048542242839
107.mat,16,2862.3046875,0.059032701344770046,0.04327708057007854,2684.654357232069,1162.2921305462185
107.mat,17,2862.3046875,0.05895252991855446,0.043742871823015284,2701.40663142117,1153.2042360288533
107.mat,18,2862.3046875,0.06036119176198063,0.044140156063081346,2692.0151846535987,1161.8464966128317
107.mat,19,2862.3046875,0.062444229191415,0.04373348818673749,2687.604605964128,1152.2925426420995
107.mat,20,2862.3046875,0.061743683605195776,0.04426576518656011,2735.3690240889596,1153.3580418083602
107.mat,21,2862.3046875,0.06171550559941082,0.0441534447632151,2725.978977918458,1185.8640920357802
107.mat,22,2862.3046875,0.06431620369556451,0.04395257559193762,2704.871522091961,1173.6594187711394
107.mat,23,2862.3046875,0.062306834533974106,0.04423192115462814,2731.5356739016834,1179.0254015153437
107.mat,24,2862.3046875,0.05416489494224538,0.04548143054255625,2734.063962901857,1145.4062321419888
107.mat,25,2862.3046875,0.05229875516337716,0.046324472518118116,2747.3377886501617,1126.9787340550845
107.mat,26,2862.3046875,0.052832808652840756,0.0470506097420329,2751.4910523515277,1125.246813976591
107.mat,27,2862.3046875,0.05467339987074058,0.04683618048762135,2760.0291452088427,1151.0235178207188
107.mat,28,2862.3046875,0.055383646893194784,0.046395316724354305,2738.369056190256,1142.2817978136247
107.mat,29,2862.3046875,0.05818708616119907,0.04561030747327843,2732.622189018903,1147.0443647758868
107.mat,30,2862.3046875,0.06298430047369433,0.044163277101270854,2698.8930535906,1174.573085912927
107.mat,31,2862.3046875,0.06268729969401671,0.04491561964752408,2696.6896316370753,1163.720279923991
107.mat,32,2862.3046875,0.057798134254398774,0.04433857117364104,2703.399098146411,1156.3420010384223
107.mat,33,2862.3046875,0.05737333605139294,0.043966847713542506,2691.459023566944,1165.6272487474207
107.mat,34,2862.3046875,0.05774960454968226,0.04515851588540748,2693.6830985732713,1156.8486914359287
107.mat,35,2862.3046875,0.06041639392908405,0.045046530563970455,2704.819760225359,1151.706372401001
107.mat,36,2862.3046875,0.05609801053376038,0.045478416280882034,2724.38692618002,1150.4702002961128
107.mat,37,2862.3046875,0.05942780165583558,0.045817713607131993,2733.3846946067947,1150.2014922743633
107.mat,38,2862.3046875,0.060060366026658076,0.04497221347987608,2735.847731004014,1146.5734701296883
107.mat,39,2862.3046875,0.06167501263529142,0.04433095894097838,2727.9362462072113,1143.3162439208484
107.mat,40,2862.3046875,0.061614266338629875,0.04399460114500532,2694.4359414425357,1160.5193389953909
107.mat,41,2862.3046875,0.06148105332480427,0.044964886578471544,2715.000178021561,1171.9345137457701
107.mat,42,2862.3046875,0.05745651505654486,0.04524216643677338,2728.4302312714567,1140.3569995406233
107.mat,43,2862.3046875,0.05636382665483315,0.04391433106253354,2730.391314769706,1155.8077486610723
107.mat,44,2862.3046875,0.05571558728565866,0.04415629686250761,2713.904264475404,1151.6388081126186
107.mat,45,2862.3046875,0.0560515734807374,0.04560496510604317,2733.9023998681287,1131.8077292307485
107.mat,46,2862.3046875,0.05828204719908722,0.046197754274310915,2739.917177133785,1127.6573651257386
107.mat,47,2862.3046875,0.060131169098155406,0.04602810633786732,2739.1361022654273,1138.6730501641975
107.mat,48,2862.3046875,0.060218314353709765,0.04572229614754235,2718.883171813155,1146.0728398135661
107.mat,49,2862.3046875,0.0573088824885459,0.045867497928514946,2728.0811886659217,1151.6963191913333
107.mat,50,2862.3046875,0.057716784684731216,0.045433586350812634,2714.4906292848755,1147.961637768463
107.mat,51,2862.3046875,0.060226248931545906,0.0454309818670461,2715.3916687093974,1157.3235938706696
107.mat,52,2862.3046875,0.06059387112369824,0.04569209524178758,2742.680289524276,1152.811034847808
107.mat,53,2862.3046875,0.05813186937559493,0.04559196840828056,2727.182262665879,1152.8568304439043
107.mat,54,2862.3046875,0.059715468052019036,0.04497033005825574,2726.685509565183,1151.9756624222732
107.mat,55,2862.3046875,0.06130599150943076,0.04486472878931501,2730.6843009592462,1160.2666597397824
107.mat,56,2862.3046875,0.0641612045974856,0.04474018278227862,2734.091233506695,1160.5829932205393
107.mat,57,2862.3046875,0.06190577416388333,0.04411713344671006,2741.5042082993837,1153.4248557893989
108.mat,0,3609.375,0.059127314433201836,0.05199358240673029,2730.1039263754865,1135.6535512368528
108.mat,1,3550.78125,0.047342903703841616,0.050125790532039596,2746.9696959939743,1161.4117734160352
108.mat,2,3591.796875,0.050407850865973235,0.04784206704408313,2740.0520020013328,1150.7876578555538
108.mat,3,3591.796875,0.05891730355098214,0.04716441414822517,2712.7056736019103,1176.2838806680913
108.mat,4,3591.796875,0.06017191023387987,0.04686506470258767,2717.07704013667,1187.9497212783206
108.mat,5,3591.796875,0.05851710198641746,0.04605933441036723,2702.0431986597478,1165.0876415684927
108.mat,6,3591.796875,0.060704909829026384,0.04607097674422728,2686.6149331822176,1183.863810522212
108.mat,7,3591.796875,0.06255340447303073,0.04683270407983535,2724.3131205543996,1161.8064502222765
108.mat,8,3591.796875,0.05703887007364409,0.046894351533548644,2719.383178752864,1164.9500628907758
108.mat,9,2507.8125,0.052737513115243564,0.047379214978863965,2717.5577996303723,1158.1913615425226
108.mat,10,3591.796875,0.05167002320193611,0.046947448290014335,2721.969198535679,1150.9800866674102
108.mat,11,3591.796875,0.05740442633295535,0.04725549029736896,2713.522305163646,1171.2405917580118
108.mat,12,3591.796875,0.05150136331740808,0.04938289053810843,2740.711640218383,1140.7016517516497
108.mat,13,3591.796875,0.04840889482762098,0.05013848290322355,2737.061435209408,1142.1648364234793
108.mat,14,2507.8125,0.046343917954243176,0.05052438667378374,2752.894697788818,1133.1671101251777
108.mat,15,3574.21875,0.04626320448447357,0.05007716252642065,2755.397099521932,1148.5130925513922
108.mat,16,3574.21875,0.05100339008472574,0.04975484634652447,2755.597885301011,1133.168017013954
108.mat,17,3574.21875,0.05381011760447614,0.05039094139315845,2759.617654807001,1164.6440559881567
108.mat,18,2507.8125,0.04886965260892023,0.050759651140129966,2742.8684013012326,1143.08173795493
108.mat,19,3591.796875,0.04912318364681581,0.04905360369821075,2717.5751849324906,1153.246305800475
108.mat,20,3688.4765625,0.044178257028138615,0.04807828885528083,2725.9919362333803,1156.71422823987
108.mat,21,2507.8125,0.04652438652423772,0.04859781976457835,2737.168112181298,1148.2839062334924
108.mat,22,3591.796875,0.05219202183681825,0.04786698197016788,2734.6482218822084,1163.1517129256993
108.mat,23,3591.796875,0.05498813170396445,0.04860014825287751,2726.7888549190407,1145.773777908273
108.mat,24,2507.8125,0.05121904499770496,0.04866635891688689,2725.0830644293073,1151.1259815785852
108.mat,25,3591.796875,0.051794884986521114,0.048278517495392685,2734.4956279404896,1150.6725224613974
108.mat,26,3436.5234375,0.051566733890532436,0.048060034151415694,2712.0957290632564,1167.85705446704
108.mat,27,3436.5234375,0.05062228856912433,0.04874001130829406,2756.51950305902,1168.4218598397454
108.mat,28,3574.21875,0.05024468931098313,0.05030294887797258,2748.905955220179,1147.7306117164292
108.mat,29,3574.21875,0.04356526198059721,0.05017998369334845,2727.9323821362304,1156.308633390669
108.mat,30,3436.5234375,0.04333945692779192,0.050221744400325945,2744.8025991472978,1138.5934359441667
108.mat,31,3591.796875,0.045307505244376094,0.0501732435884175,2742.100657956855,1157.266131142213
108.mat,32,3591.796875,0.05208164819893285,0.04896459811323749,2726.242046687757,1150.7837018815087
108.mat,33,3436.5234375,0.05256593595009708,0.047308440919911834,2721.385527604357,1167.7499281534958
108.mat,34,3591.796875,0.05843131738525045,0.047668137056146385,2715.65489646817,1162.3771738343958
108.mat,35,3591.796875,0.05790630958345989,0.04856053007290058,2744.693891733023,1158.5952140375603
108.mat,36,2507.8125,0.05297316875922658,0.048251113936134876,2749.2047646419546,1147.229393873314
108.mat,37,2507.8125,0.051993199092825806,0.049405760268060886,2752.832823861388,1141.8379334822753
108.mat,38,2507.8125,0.04690404201398735,0.0492371153610224,2745.8892285557095,1168.7310027316153
108.mat,39,3591.796875,0.05008103592514612,0.04901659868044438,2748.368943199213,1157.3673130858901
108.mat,40,3688.4765625,0.04762378905804837,0.04961184634665028,2739.5482699514077,1174.4418737046701
108.mat,41,2507.8125,0.05217340807258115,0.049920075760260293,2751.706415906138,1159.8523823352557
108.mat,42,3574.21875,0.05221060783843087,0.05132930834217614,2749.1356245153966,1140.6666227200808
108.mat,43,3574.21875,0.05613740381607467,0.05237019436880902,2758.352040885815,1143.145993674612
108.mat,44,3609.375,0.05615698824496994,0.05345456035896169,2753.111667327231,1138.7983725280203
108.mat,45,3609.375,0.059898464368735006,0.05299735981869824,2753.0153445623323,1151.7739499801005
108.mat,46,3550.78125,0.04607837577374321,0.0512073324842888,2745.6492094374903,1138.649029313732
108.mat,47,3436.5234375,0.050442917370143864,0.04779626347025451,2727.0081631108947,1158.9453794660362
108.mat,48,3436.5234375,0.05397776634189085,0.04734900024201594,2711.8459733303557,1164.634886309788
108.mat,49,3436.5234375,0.054462617067492544,0.047830838410279956,2714.3623501465263,1169.9662108321813
108.mat,50,2507.8125,0.05201790146124267,0.04863919112660155,2767.597599966371,1157.9901473905118
108.mat,51,2507.8125,0.049692381644665516,0.05307492146234936,2785.536919314469,1121.435757202437
108.mat,52,3574.21875,0.05310770094183527,0.05461119498876979,2821.1316676657284,1150.0237688404259
108.mat,53,3574.21875,0.05128329904350341,0.053932333722693154,2782.2235150070046,1117.5324214585369
108.mat,54,3574.21875,0.04263992959437066,0.05127503888898888,2763.672467703284,1129.766613589787
108.mat,55,3436.5234375,0.052016742721048864,0.048595194182811906,2727.0100997367595,1153.925820570575
108.mat,56,3591.796875,0.052890748811225095,0.04667087016709137,2706.9570045072633,1187.7540822232822
108.mat,57,3436.5234375,0.049510327479365956,0.046210421167120624,2713.2315237599746,1159.7469470532935
108.mat,58,3436.5234375,0.052208199841355045,0.04667207821445323,2706.777065875876,1175.248337136565
118.mat,0,3366.2109375,0.02215411767391314,0.009535460231157913,2695.5970598590334,1109.1116533232787
118.mat,1,3325.1953125,0.015958058141954213,0.009463684639185652,2721.0588716971783,1130.8467077248729
118.mat,2,3366.2109375,0.020635906094028992,0.009478127667470658,2704.6853004985705,1124.4702282131516
118.mat,3,3445.3125,0.015338679904201914,0.010015471700476387,2736.0257367841596,1111.8275702716269
118.mat,4,3278.3203125,0.018146937890570012,0.010290948500143308,2713.04851837877,1089.8028684131323
118.mat,5,3263.671875,0.019381823295644526,0.010127760741101517,2722.4493272003283,1100.5571394573587
118.mat,6,3263.671875,0.01920699040297843,0.009455771253974949,2711.011987798827,1106.538179461275
118.mat,7,3278.3203125,0.01583516430368892,0.008759380747519063,2720.368141361708,1116.5525286930165
118.mat,8,3445.3125,0.018835657302443895,0.009259852215645117,2708.532398623955,1119.158007659918
118.mat,9,3263.671875,0.0197138325706635,0.009578102268524295,2695.138715518704,1115.008733754445
118.mat,10,3445.3125,0.01895346987816422,0.009377638163223335,2726.612859822512,1096.1254593291546
118.mat,11,3363.28125,0.017864184403623428,0.009542541531567198,2746.3623331721387,1098.3966812703422
118.mat,12,3278.3203125,0.018324437816933017,0.010246545632331457,2728.6669670382707,1074.7169679569151
118.mat,13,3231.4453125,0.022177586527769893,0.010544084931514595,2730.0275445806383,1076.2179945451123
118.mat,14,3263.671875,0.018515312516692865,0.009792047363729545,2716.2522060041874,1091.9684294175906
118.mat,15,3231.4453125,0.018876310585831127,0.009834491341289671,2710.0259842582873,1101.244612310433
118.mat,16,3263.671875,0.018325544016637673,0.009636648776300995,2703.396414455831,1097.0614527423195
118.mat,17,3263.671875,0.019992292472629607,0.009753581492353138,2723.7994569918837,1088.104847514543
118.mat,18,3263.671875,0.021342105954488353,0.009792630557787396,2721.7949209209196,1088.8419598946427
118.mat,19,3363.28125,0.018015399764057798,0.009775940294633087,2719.510789193731,1093.3017668852349
118.mat,20,3231.4453125,0.019114427497232075,0.010031607949646016,2737.8728366008213,1091.0439446773842
118.mat,21,3445.3125,0.01886141679051827,0.009850533295839254,2721.333712912302,1106.2325363010352
118.mat,22,3445.3125,0.014657893152378405,0.00909816367240455,2721.6614373380853,1115.5298301527646
118.mat,23,3231.4453125,0.020895487800519568,0.009149261625059935,2738.5348297621026,1123.750093975001
118.mat,24,3445.3125,0.021910551321123156,0.009570010419602183,2730.3647857825335,1098.8643284927505
118.mat,25,3231.4453125,0.021690378599960987,0.009444784599861852,2721.303683957133,1099.2809232908237
118.mat,26,3231.4453125,0.0247605287918797,0.010241144127461504,2723.919800631176,1094.3008180322302
118.mat,27,3424.8046875,0.018790097812399206,0.010062924784953334,2721.8792231443767,1087.6430460504635
118.mat,28,3363.28125,0.016769154208607247,0.00940075456460855,2712.362821331537,1089.3958781236195
118.mat,29,3231.4453125,0.026573895886391686,0.009405053018318732,2711.9036939547636,1090.586445451528
118.mat,30,3231.4453125,0.019458039646766442,0.009322267156124688,2723.401927667062,1088.1502204103026
118.mat,31,3263.671875,0.018316114677219223,0.008980308180938226,2711.6320997695175,1090.261802413129
118.mat,32,3231.4453125,0.02110061189411753,0.008807057472578329,2720.1877174033034,1101.9138463311413
118.mat,33,3231.4453125,0.01821064618297836,0.009575249426136353,2721.7909137269517,1104.9308562122012
118.mat,34,3445.3125,0.019053652560516887,0.009391907413955037,2714.8637164409533,1090.8117378865747
118.mat,35,3231.4453125,0.019537796124048483,0.008827401982775917,2690.11857673458,1113.3906698352798
118.mat,36,3231.4453125,0.024004388544002477,0.009772287870143646,2731.2674289583438,1102.6950161755822
118.mat,37,3231.4453125,0.01982024253415989,0.01050045889018046,2764.4776050953083,1094.3196507692935
118.mat,38,3263.671875,0.019890715126550614,0.0098323665839,2726.883993913445,1090.6396030162475
118.mat,39,3260.7421875,0.01918891541758437,0.009315531205426265,2734.3597047989592,1100.5724317948925
118.mat,40,3231.4453125,0.02366933906777932,0.009813657367241888,2744.984808163067,1093.8036843980979
118.mat,41,3263.671875,0.019244418811393223,0.01017307454113327,2736.1004242273375,1095.7003353493753
118.mat,42,3445.3125,0.021595315727536944,0.009698449726725256,2778.576318538439,1108.5663695851867
118.mat,43,3231.4453125,0.021434026525937074,0.00960670539746495,2746.613562846785,1091.566558950267
118.mat,44,3363.28125,0.01976958212388743,0.010163430975680947,2812.6075296939935,1090.7274241068837
118.mat,45,3445.3125,0.019887483193213876,0.010081004211654625,2760.07193242319,1090.9883205257
118.mat,46,3231.4453125,0.021581251446738323,0.009476488879863585,2762.910716834449,1125.5991493088145
118.mat,47,3363.28125,0.021238510674336526,0.00951291749223658,2743.2462941283948,1095.6857806940602
118.mat,48,3260.7421875,0.02146863284594955,0.010031993035536165,2737.7610350528857,1109.5700929411541
118.mat,49,3231.4453125,0.019465211285450444,0.010077579820398141,2719.2710842692754,1082.8084668761358
118.mat,50,3231.4453125,0.026235978677914915,0.01074392548481358,2759.778617781225,1061.2266938263376
118.mat,51,3363.28125,0.0203363640450052,0.011080822082491802,2768.2231113938637,1069.6416564702029
118.mat,52,3263.671875,0.021102793975679025,0.01077937242469622,2743.70186379392,1063.225429849205
118.mat,53,3263.671875,0.020004002905622705,0.010053664873163613,2729.9211744362137,1084.271409545414
118.mat,54,3445.3125,0.017302594804251503,0.009348401189088737,2705.6331690645416,1102.2844704173774
118.mat,55,3445.3125,0.01806394535278813,0.009458154010999125,2738.791695759984,1099.5339794532688
118.mat,56,3445.3125,0.020557882661551747,0.010107987541164083,2765.1940686150856,1090.3359903790283
118.mat,57,3263.671875,0.026013051675002546,0.01057309819205054,2748.6683763271412,1086.3904736810878
119.mat,0,3477.5390625,0.02846648969540911,0.009720071976857007,2754.798183593539,1091.4382396520962
119.mat,1,3477.5390625,0.028706813230211514,0.009863578492527066,2747.1399181653214,1073.2303613313543
119.mat,2,3477.5390625,0.026794319603922614,0.00929552870674486,2743.986959337051,1077.6442444240438
119.mat,3,3477.5390625,0.026612238837697724,0.00959213646990989,2759.9873457710055,1097.0076464337753
119.mat,4,3477.5390625,0.027205072645327566,0.009549486902540271,2746.7741167041163,1082.2856272757508
119.mat,5,3477.5390625,0.023343975243894366,0.00901649430441764,2755.9091826293693,1075.4978129027481
119.mat,6,3389.6484375,0.0219697131182009,0.00955032343331557,2742.8811194124464,1063.0483784040994
119.mat,7,3372.0703125,0.024576165558821993,0.009962129328281024,2715.36410062824,1073.1969435799995
119.mat,8,3372.0703125,0.02661186773354598,0.010087456298670005,2737.1319012785266,1063.0009477720976
119.mat,9,3372.0703125,0.027180328894932864,0.00987899032037471,2736.818932934849,1074.3447294633645
119.mat,10,3216.796875,0.02147886231159996,0.009642485178287651,2715.389144382272,1095.9924290534436
119.mat,11,3372.0703125,0.024998712341262202,0.009478135958372054,2723.3501936179487,1077.9256343228492
119.mat,12,3477.5390625,0.020188375625069754,0.009021441522526307,2750.6910123916095,1078.508381658189
119.mat,13,3477.5390625,0.019768104242686022,0.009025112091507654,2738.9456682619775,1080.2408247092392
119.mat,14,3477.5390625,0.022288004582642996,0.008836615069214411,2733.920679529255,1090.8390705292932
119.mat,15,3477.5390625,0.02711149926864603,0.009047521816434105,2732.1134134551917,1089.2275319740108
119.mat,16,3477.5390625,0.02959383658066062,0.009867350967456487,2743.8852730078797,1074.1274595844047
119.mat,17,3477.5390625,0.028486457748813546,0.009976202120520574,2754.9293211986037,1063.6875023682787
119.mat,18,3477.5390625,0.023146906506796183,0.009547790978991461,2741.146224747056,1083.5044921975564
119.mat,19,3477.5390625,0.018349089978209727,0.009583984099884877,2735.3583312052156,1083.835853144235
119.mat,20,3418.9453125,0.026747081640960742,0.009673161057266625,2763.4997315665664,1086.2859104194347
119.mat,21,3477.5390625,0.02458296988543841,0.009469422426996589,2750.3700238872066,1092.847094858362
119.mat,22,3477.5390625,0.030166255939770535,0.009766353951989413,2738.8730663296906,1081.011741260608
119.mat,23,3477.5390625,0.029167973747980615,0.010292901260642064,2756.465916057358,1079.1077485480996
119.mat,24,3477.5390625,0.025937836136491275,0.01020381460296962,2745.4401084793894,1075.20403031845
119.mat,25,3477.5390625,0.025026085728334965,0.009942525324438307,2736.7176267698433,1098.8163677721222
119.mat,26,3477.5390625,0.01968528037158445,0.009812329484227078,2747.836731720595,1089.1762212559775
119.mat,27,3477.5390625,0.01960287311421351,0.00934869750848512,2750.402872961781,1090.379669609586
119.mat,28,3477.5390625,0.023740035984453105,0.009108353174829189,2733.2441714849474,1095.7671840659848
119.mat,29,3477.5390625,0.02906495947807428,0.009411557840672173,2736.214108230983,1085.087231572009
119.mat,30,3477.5390625,0.03136721321041069,0.009759057328082727,2751.1604412465945,1102.9526742371488
119.mat,31,3477.5390625,0.02837870349428419,0.010368111659274076,2763.40379538264,1090.029921348913
119.mat,32,3389.6484375,0.021336604371541824,0.009563852001929824,2749.478696079972,1074.437252764009
119.mat,33,3477.5390625,0.0164016008369022,0.009260513351634355,2751.5775271684515,1065.7383521670681
119.mat,34,3477.5390625,0.026409620433684854,0.010302104694674984,2780.613349672193,1070.4159106570714
119.mat,35,3477.5390625,0.027518905389964064,0.010292485225622724,2798.1127618156715,1092.7657780828401
119.mat,36,3389.6484375,0.019680124128811746,0.00958332925917462,2756.5828640169307,1077.5549054878388
119.mat,37,3319.3359375,0.017396636499980692,0.009543191370548777,2752.5236019115036,1078.2654427607622
